persona,topic,engine,status,required_bands,story_atoms_total,count_b1,count_b2,count_b3,count_b4,count_b5,deficit_b1,deficit_b2,deficit_b3,deficit_b4,deficit_b5,deficit_total,arc_files,notes
millennial_women_professionals,sleep_anxiety,spiral,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,millennial_women_professionals__sleep_anxiety__spiral__F006.yaml,arc exists but STORY pool missing/empty
millennial_women_professionals,social_anxiety,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,millennial_women_professionals__social_anxiety__comparison__F006.yaml,arc exists but STORY pool missing/empty
millennial_women_professionals,social_anxiety,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,millennial_women_professionals__social_anxiety__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
millennial_women_professionals,social_anxiety,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,millennial_women_professionals__social_anxiety__shame__F006.yaml,arc exists but STORY pool missing/empty
millennial_women_professionals,somatic_healing,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,millennial_women_professionals__somatic_healing__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
millennial_women_professionals,somatic_healing,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,millennial_women_professionals__somatic_healing__watcher__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,boundaries,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__boundaries__comparison__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,boundaries,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__boundaries__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,boundaries,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__boundaries__shame__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,burnout,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__burnout__grief__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,burnout,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__burnout__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,burnout,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__burnout__watcher__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,compassion_fatigue,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__compassion_fatigue__grief__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,compassion_fatigue,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__compassion_fatigue__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,compassion_fatigue,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__compassion_fatigue__watcher__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,depression,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__depression__grief__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,depression,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__depression__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,depression,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__depression__watcher__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,financial_anxiety,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__financial_anxiety__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,financial_anxiety,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__financial_anxiety__shame__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,financial_anxiety,spiral,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__financial_anxiety__spiral__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,grief,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__grief__grief__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,grief,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__grief__watcher__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,imposter_syndrome,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__imposter_syndrome__comparison__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,imposter_syndrome,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__imposter_syndrome__shame__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,overthinking,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__overthinking__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,overthinking,spiral,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__overthinking__spiral__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,overthinking,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__overthinking__watcher__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,self_worth,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__self_worth__comparison__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,self_worth,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__self_worth__shame__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,sleep_anxiety,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__sleep_anxiety__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,sleep_anxiety,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__sleep_anxiety__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,sleep_anxiety,spiral,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__sleep_anxiety__spiral__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,social_anxiety,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__social_anxiety__comparison__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,social_anxiety,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__social_anxiety__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,social_anxiety,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__social_anxiety__shame__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,somatic_healing,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__somatic_healing__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
tech_finance_burnout,somatic_healing,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,tech_finance_burnout__somatic_healing__watcher__F006.yaml,arc exists but STORY pool missing/empty
working_parents,boundaries,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__boundaries__comparison__F006.yaml,arc exists but STORY pool missing/empty
working_parents,boundaries,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__boundaries__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,boundaries,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__boundaries__shame__F006.yaml,arc exists but STORY pool missing/empty
working_parents,burnout,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__burnout__grief__F006.yaml,arc exists but STORY pool missing/empty
working_parents,burnout,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__burnout__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,burnout,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__burnout__watcher__F006.yaml,arc exists but STORY pool missing/empty
working_parents,compassion_fatigue,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__compassion_fatigue__grief__F006.yaml,arc exists but STORY pool missing/empty
working_parents,compassion_fatigue,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__compassion_fatigue__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,compassion_fatigue,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__compassion_fatigue__watcher__F006.yaml,arc exists but STORY pool missing/empty
working_parents,depression,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__depression__grief__F006.yaml,arc exists but STORY pool missing/empty
working_parents,depression,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__depression__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,depression,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__depression__watcher__F006.yaml,arc exists but STORY pool missing/empty
working_parents,financial_anxiety,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__financial_anxiety__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,financial_anxiety,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__financial_anxiety__shame__F006.yaml,arc exists but STORY pool missing/empty
working_parents,financial_anxiety,spiral,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__financial_anxiety__spiral__F006.yaml,arc exists but STORY pool missing/empty
working_parents,grief,grief,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__grief__grief__F006.yaml,arc exists but STORY pool missing/empty
working_parents,grief,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__grief__watcher__F006.yaml,arc exists but STORY pool missing/empty
working_parents,imposter_syndrome,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__imposter_syndrome__comparison__F006.yaml,arc exists but STORY pool missing/empty
working_parents,imposter_syndrome,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__imposter_syndrome__shame__F006.yaml,arc exists but STORY pool missing/empty
working_parents,overthinking,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__overthinking__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,overthinking,spiral,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__overthinking__spiral__F006.yaml,arc exists but STORY pool missing/empty
working_parents,overthinking,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__overthinking__watcher__F006.yaml,arc exists but STORY pool missing/empty
working_parents,self_worth,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__self_worth__comparison__F006.yaml,arc exists but STORY pool missing/empty
working_parents,self_worth,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__self_worth__shame__F006.yaml,arc exists but STORY pool missing/empty
working_parents,sleep_anxiety,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__sleep_anxiety__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,sleep_anxiety,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__sleep_anxiety__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,sleep_anxiety,spiral,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__sleep_anxiety__spiral__F006.yaml,arc exists but STORY pool missing/empty
working_parents,social_anxiety,comparison,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__social_anxiety__comparison__F006.yaml,arc exists but STORY pool missing/empty
working_parents,social_anxiety,false_alarm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__social_anxiety__false_alarm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,social_anxiety,shame,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__social_anxiety__shame__F006.yaml,arc exists but STORY pool missing/empty
working_parents,somatic_healing,overwhelm,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__somatic_healing__overwhelm__F006.yaml,arc exists but STORY pool missing/empty
working_parents,somatic_healing,watcher,NO_STORY_POOL,"1,2,3,4,5",0,0,0,0,0,0,0,0,0,0,0,0,working_parents__somatic_healing__watcher__F006.yaml,arc exists but STORY pool missing/empty
gen_alpha_students,boundaries,comparison,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__boundaries__comparison__F006.yaml,arc-required band counts below target
gen_alpha_students,boundaries,false_alarm,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__boundaries__false_alarm__F006.yaml,arc-required band counts below target
gen_alpha_students,boundaries,shame,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__boundaries__shame__F006.yaml,arc-required band counts below target
gen_alpha_students,compassion_fatigue,grief,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__compassion_fatigue__grief__F006.yaml,arc-required band counts below target
gen_alpha_students,compassion_fatigue,overwhelm,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__compassion_fatigue__overwhelm__F006.yaml,arc-required band counts below target
gen_alpha_students,compassion_fatigue,watcher,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__compassion_fatigue__watcher__F006.yaml,arc-required band counts below target
gen_alpha_students,grief,grief,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__grief__grief__F006.yaml,arc-required band counts below target
gen_alpha_students,grief,watcher,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__grief__watcher__F006.yaml,arc-required band counts below target
gen_alpha_students,self_worth,comparison,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__self_worth__comparison__F006.yaml,arc-required band counts below target
gen_alpha_students,self_worth,shame,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_alpha_students__self_worth__shame__F006.yaml,arc-required band counts below target
gen_z_professionals,boundaries,comparison,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__boundaries__comparison__F006.yaml,arc-required band counts below target
gen_z_professionals,boundaries,false_alarm,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__boundaries__false_alarm__F006.yaml,arc-required band counts below target
gen_z_professionals,boundaries,shame,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__boundaries__shame__F006.yaml,arc-required band counts below target
gen_z_professionals,compassion_fatigue,grief,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__compassion_fatigue__grief__F006.yaml,arc-required band counts below target
gen_z_professionals,compassion_fatigue,overwhelm,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__compassion_fatigue__overwhelm__F006.yaml,arc-required band counts below target
gen_z_professionals,compassion_fatigue,watcher,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__compassion_fatigue__watcher__F006.yaml,arc-required band counts below target
gen_z_professionals,grief,grief,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__grief__grief__F006.yaml,arc-required band counts below target
gen_z_professionals,grief,watcher,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__grief__watcher__F006.yaml,arc-required band counts below target
gen_z_professionals,self_worth,comparison,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__self_worth__comparison__F006.yaml,arc-required band counts below target
gen_z_professionals,self_worth,shame,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,gen_z_professionals__self_worth__shame__F006.yaml,arc-required band counts below target
healthcare_rns,boundaries,comparison,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__boundaries__comparison__F006.yaml,arc-required band counts below target
healthcare_rns,boundaries,false_alarm,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__boundaries__false_alarm__F006.yaml,arc-required band counts below target
healthcare_rns,boundaries,shame,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__boundaries__shame__F006.yaml,arc-required band counts below target
healthcare_rns,compassion_fatigue,grief,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__compassion_fatigue__grief__F006.yaml,arc-required band counts below target
healthcare_rns,compassion_fatigue,overwhelm,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__compassion_fatigue__overwhelm__F006.yaml,arc-required band counts below target
healthcare_rns,compassion_fatigue,watcher,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__compassion_fatigue__watcher__F006.yaml,arc-required band counts below target
healthcare_rns,grief,grief,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__grief__grief__F006.yaml,arc-required band counts below target
healthcare_rns,grief,watcher,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__grief__watcher__F006.yaml,arc-required band counts below target
healthcare_rns,self_worth,comparison,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__self_worth__comparison__F006.yaml,arc-required band counts below target
healthcare_rns,self_worth,shame,BAND_THIN,"1,2,3,4,5",20,0,7,10,3,0,2,0,0,0,2,4,healthcare_rns__self_worth__shame__F006.yaml,arc-required band counts below target
gen_alpha_students,depression,overwhelm,BAND_THIN,"1,2,3,4,5",20,1,5,9,5,0,1,0,0,0,2,3,gen_alpha_students__depression__overwhelm__F006.yaml,arc-required band counts below target
gen_z_professionals,depression,overwhelm,BAND_THIN,"1,2,3,4,5",20,1,5,9,5,0,1,0,0,0,2,3,gen_z_professionals__depression__overwhelm__F006.yaml,arc-required band counts below target
healthcare_rns,depression,overwhelm,BAND_THIN,"1,2,3,4,5",20,1,5,9,5,0,1,0,0,0,2,3,healthcare_rns__depression__overwhelm__F006.yaml,arc-required band counts below target
gen_alpha_students,depression,grief,BAND_THIN,"1,2,3,4,5",20,2,5,9,4,0,0,0,0,0,2,2,gen_alpha_students__depression__grief__F006.yaml,arc-required band counts below target
gen_alpha_students,depression,watcher,BAND_THIN,"1,2,3,4,5",20,2,5,9,4,0,0,0,0,0,2,2,gen_alpha_students__depression__watcher__F006.yaml,arc-required band counts below target
gen_z_professionals,depression,grief,BAND_THIN,"1,2,3,4,5",20,2,5,9,4,0,0,0,0,0,2,2,gen_z_professionals__depression__grief__F006.yaml,arc-required band counts below target
gen_z_professionals,depression,watcher,BAND_THIN,"1,2,3,4,5",20,2,5,9,4,0,0,0,0,0,2,2,gen_z_professionals__depression__watcher__F006.yaml,arc-required band counts below target
healthcare_rns,depression,grief,BAND_THIN,"1,2,3,4,5",20,5,5,5,5,0,0,0,0,0,2,2,healthcare_rns__depression__grief__F006.yaml,arc-required band counts below target
healthcare_rns,depression,watcher,BAND_THIN,"1,2,3,4,5",20,5,5,5,5,0,0,0,0,0,2,2,healthcare_rns__depression__watcher__F006.yaml,arc-required band counts below target
